episode,step,time,dir_0,dir_1,dir_2,dir_3,phase,total_waiting,vehicle_count,avg_travel_time
261,33,165.0,2.0,7.0,0.0,1.0,0,10.0,31.0,53.46031746031746
261,34,170.0,2.0,8.0,0.0,1.0,0,11.0,35.0,52.92537313432836
261,35,175.0,2.0,4.0,0.0,1.0,1,7.0,37.0,52.563380281690144
261,36,180.0,2.0,5.0,0.0,1.0,0,8.0,37.0,53.013513513513516
261,37,185.0,2.0,8.0,0.0,1.0,0,11.0,37.0,54.0921052631579
261,38,190.0,3.0,6.0,0.0,1.0,1,10.0,36.0,56.5
261,39,195.0,3.0,7.0,0.0,1.0,1,11.0,35.0,58.80263157894737
262,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
262,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
262,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
262,3,15.0,0.0,0.0,0.0,0.0,1,0.0,1.0,14.0
262,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
262,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
262,6,30.0,0.0,0.0,0.0,0.0,0,0.0,6.0,10.166666666666666
262,7,35.0,0.0,0.0,1.0,0.0,0,1.0,10.0,9.9
262,8,40.0,0.0,0.0,1.0,0.0,0,1.0,11.0,13.727272727272727
262,9,45.0,0.0,0.0,1.0,0.0,0,1.0,14.0,15.285714285714286
262,10,50.0,0.0,0.0,0.0,0.0,1,0.0,16.0,18.1875
262,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
262,12,60.0,0.0,0.0,0.0,1.0,1,1.0,20.0,23.6
262,13,65.0,0.0,1.0,0.0,0.0,0,1.0,25.0,23.32
262,14,70.0,0.0,2.0,0.0,0.0,0,2.0,29.0,24.896551724137932
262,15,75.0,1.0,3.0,0.0,0.0,0,4.0,29.0,28.966666666666665
262,16,80.0,1.0,2.0,0.0,0.0,1,3.0,27.0,33.666666666666664
262,17,85.0,1.0,0.0,0.0,0.0,1,1.0,28.0,34.84848484848485
262,18,90.0,2.0,0.0,0.0,0.0,1,2.0,27.0,39.06060606060606
262,19,95.0,2.0,3.0,0.0,0.0,0,5.0,24.0,42.84848484848485
262,20,100.0,3.0,3.0,0.0,0.0,1,6.0,25.0,44.0
262,21,105.0,3.0,2.0,0.0,1.0,1,6.0,24.0,47.457142857142856
262,22,110.0,2.0,5.0,0.0,0.0,0,7.0,24.0,48.108108108108105
262,23,115.0,2.0,3.0,0.0,1.0,1,6.0,24.0,47.55
262,24,120.0,2.0,3.0,0.0,0.0,0,5.0,25.0,48.214285714285715
262,25,125.0,2.0,3.0,0.0,0.0,1,5.0,27.0,44.979166666666664
262,26,130.0,2.0,3.0,0.0,1.0,1,6.0,28.0,46.06
262,27,135.0,2.0,3.0,0.0,1.0,1,6.0,28.0,47.94117647058823
262,28,140.0,2.0,3.0,0.0,1.0,1,6.0,28.0,48.660377358490564
262,29,145.0,3.0,3.0,0.0,1.0,1,7.0,26.0,51.16981132075472
262,30,150.0,5.0,3.0,0.0,1.0,1,9.0,27.0,51.72727272727273
262,31,155.0,7.0,3.0,0.0,3.0,1,13.0,27.0,53.17857142857143
262,32,160.0,5.0,3.0,0.0,1.0,0,9.0,30.0,52.91525423728814
262,33,165.0,3.0,3.0,0.0,1.0,0,7.0,32.0,52.111111111111114
262,34,170.0,2.0,4.0,0.0,1.0,0,7.0,34.0,51.62686567164179
262,35,175.0,4.0,3.0,0.0,1.0,1,8.0,37.0,51.309859154929576
262,36,180.0,4.0,3.0,0.0,1.0,1,8.0,38.0,51.851351351351354
262,37,185.0,4.0,3.0,0.0,1.0,1,8.0,39.0,53.06578947368421
262,38,190.0,6.0,4.0,0.0,1.0,1,11.0,36.0,55.53947368421053
262,39,195.0,3.0,5.0,0.0,1.0,0,9.0,34.0,57.81578947368421
263,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
263,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
263,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
263,3,15.0,0.0,0.0,0.0,0.0,1,0.0,1.0,14.0
263,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
263,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
263,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
263,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
263,8,40.0,0.0,0.0,0.0,0.0,0,0.0,11.0,13.727272727272727
263,9,45.0,0.0,0.0,0.0,0.0,1,0.0,14.0,15.285714285714286
263,10,50.0,0.0,0.0,0.0,1.0,1,1.0,16.0,18.1875
263,11,55.0,0.0,0.0,0.0,3.0,1,3.0,17.0,22.058823529411764
263,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.45
263,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.0
263,14,70.0,0.0,0.0,0.0,1.0,1,1.0,28.0,24.448275862068964
263,15,75.0,3.0,0.0,0.0,1.0,1,4.0,29.0,28.466666666666665
263,16,80.0,1.0,1.0,0.0,0.0,0,2.0,29.0,33.3
263,17,85.0,1.0,0.0,0.0,0.0,1,1.0,31.0,34.96969696969697
263,18,90.0,1.0,3.0,0.0,0.0,0,4.0,28.0,39.333333333333336
263,19,95.0,3.0,4.0,0.0,1.0,1,8.0,25.0,43.21212121212121
263,20,100.0,4.0,2.0,0.0,2.0,1,8.0,25.0,44.34285714285714
263,21,105.0,4.0,2.0,0.0,2.0,1,8.0,24.0,47.77142857142857
263,22,110.0,4.0,3.0,0.0,2.0,1,9.0,23.0,48.21621621621622
263,23,115.0,4.0,3.0,0.0,3.0,1,10.0,23.0,47.55
263,24,120.0,4.0,3.0,0.0,3.0,1,10.0,26.0,48.214285714285715
263,25,125.0,4.0,3.0,0.0,4.0,1,11.0,29.0,45.145833333333336
263,26,130.0,4.0,3.0,0.0,4.0,1,11.0,29.0,46.34
263,27,135.0,4.0,3.0,0.0,4.0,1,11.0,29.0,48.31372549019608
263,28,140.0,2.0,4.0,0.0,0.0,0,6.0,30.0,49.18867924528302
263,29,145.0,4.0,3.0,0.0,1.0,1,8.0,30.0,52.0188679245283
263,30,150.0,6.0,3.0,0.0,3.0,1,12.0,32.0,52.96363636363636
263,31,155.0,4.0,3.0,0.0,2.0,0,9.0,32.0,54.839285714285715
263,32,160.0,5.0,3.0,0.0,3.0,1,11.0,35.0,54.91525423728814
263,33,165.0,3.0,5.0,0.0,1.0,0,9.0,38.0,54.41269841269841
263,34,170.0,4.0,3.0,0.0,2.0,1,9.0,39.0,54.223880597014926
263,35,175.0,7.0,3.0,0.0,2.0,1,12.0,41.0,54.11267605633803
263,36,180.0,7.0,3.0,0.0,2.0,1,12.0,42.0,54.851351351351354
263,37,185.0,4.0,4.0,0.0,1.0,0,9.0,41.0,56.18421052631579
263,38,190.0,3.0,5.0,1.0,1.0,0,10.0,41.0,58.9078947368421
263,39,195.0,3.0,8.0,3.0,1.0,0,15.0,38.0,61.473684210526315
264,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
264,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
264,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
264,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
264,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
264,5,25.0,0.0,0.0,0.0,0.0,1,0.0,3.0,9.25
264,6,30.0,0.0,0.0,0.0,0.0,0,0.0,6.0,10.166666666666666
264,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
264,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
264,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
264,10,50.0,0.0,0.0,0.0,0.0,0,0.0,16.0,18.1875
264,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
264,12,60.0,0.0,0.0,0.0,1.0,1,1.0,19.0,23.55
264,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.08
264,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.517241379310345
264,15,75.0,1.0,0.0,0.0,0.0,1,1.0,28.0,28.433333333333334
264,16,80.0,1.0,4.0,0.0,0.0,0,5.0,27.0,33.03333333333333
264,17,85.0,1.0,1.0,0.0,0.0,1,2.0,28.0,34.27272727272727
264,18,90.0,1.0,2.0,0.0,0.0,0,3.0,27.0,38.484848484848484
264,19,95.0,3.0,4.0,0.0,1.0,1,8.0,24.0,42.27272727272727
264,20,100.0,4.0,2.0,0.0,2.0,1,8.0,26.0,43.51428571428571
264,21,105.0,4.0,2.0,0.0,2.0,1,8.0,24.0,47.02857142857143
264,22,110.0,2.0,5.0,0.0,0.0,0,7.0,25.0,47.7027027027027
264,23,115.0,2.0,5.0,0.0,0.0,0,7.0,24.0,47.225
264,24,120.0,2.0,5.0,0.0,0.0,0,7.0,27.0,48.023809523809526
264,25,125.0,2.0,6.0,0.0,0.0,0,8.0,30.0,45.083333333333336
264,26,130.0,2.0,6.0,0.0,0.0,0,8.0,30.0,46.38
264,27,135.0,2.0,6.0,0.0,0.0,0,8.0,30.0,48.450980392156865
264,28,140.0,2.0,4.0,0.0,0.0,1,6.0,29.0,49.301886792452834
264,29,145.0,3.0,3.0,0.0,0.0,1,6.0,27.0,51.886792452830186
264,30,150.0,2.0,5.0,0.0,0.0,0,7.0,29.0,52.56363636363636
264,31,155.0,2.0,8.0,0.0,1.0,0,11.0,29.0,54.17857142857143
264,32,160.0,4.0,5.0,0.0,1.0,1,10.0,32.0,54.03389830508475
264,33,165.0,5.0,3.0,0.0,1.0,1,9.0,34.0,53.333333333333336
264,34,170.0,2.0,6.0,0.0,1.0,0,9.0,36.0,52.92537313432836
264,35,175.0,2.0,6.0,0.0,1.0,0,9.0,38.0,52.63380281690141
264,36,180.0,2.0,7.0,1.0,1.0,0,11.0,38.0,53.148648648648646
264,37,185.0,2.0,8.0,1.0,1.0,0,12.0,38.0,54.28947368421053
264,38,190.0,3.0,6.0,0.0,1.0,1,10.0,38.0,56.81578947368421
264,39,195.0,3.0,9.0,1.0,1.0,0,14.0,36.0,59.21052631578947
265,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
265,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
265,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
265,3,15.0,0.0,0.0,0.0,0.0,1,0.0,1.0,14.0
265,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
265,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
265,6,30.0,0.0,0.0,0.0,0.0,0,0.0,6.0,10.166666666666666
265,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
265,8,40.0,0.0,0.0,0.0,0.0,0,0.0,11.0,13.727272727272727
265,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
265,10,50.0,0.0,0.0,0.0,0.0,0,0.0,16.0,18.1875
265,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
265,12,60.0,0.0,0.0,0.0,1.0,1,1.0,19.0,23.55
265,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.08
265,14,70.0,0.0,0.0,0.0,0.0,1,0.0,28.0,24.517241379310345
265,15,75.0,3.0,0.0,0.0,0.0,1,3.0,28.0,28.433333333333334
265,16,80.0,3.0,0.0,0.0,0.0,1,3.0,27.0,33.03333333333333
265,17,85.0,1.0,0.0,0.0,0.0,0,1.0,28.0,34.27272727272727
265,18,90.0,2.0,0.0,0.0,0.0,1,2.0,27.0,38.484848484848484
265,19,95.0,4.0,2.0,0.0,1.0,1,7.0,24.0,42.27272727272727
265,20,100.0,5.0,2.0,0.0,2.0,1,9.0,24.0,43.371428571428574
265,21,105.0,2.0,2.0,0.0,0.0,0,4.0,22.0,46.65714285714286
265,22,110.0,2.0,3.0,0.0,0.0,0,5.0,23.0,47.13513513513514
265,23,115.0,2.0,3.0,0.0,1.0,1,6.0,23.0,46.475
265,24,120.0,2.0,3.0,0.0,1.0,1,6.0,24.0,47.095238095238095
265,25,125.0,2.0,3.0,0.0,1.0,1,6.0,27.0,44.020833333333336
265,26,130.0,2.0,3.0,0.0,2.0,1,7.0,28.0,45.12
265,27,135.0,2.0,3.0,0.0,2.0,1,7.0,26.0,46.94117647058823
265,28,140.0,2.0,4.0,0.0,0.0,0,6.0,26.0,47.54716981132076
265,29,145.0,2.0,6.0,0.0,0.0,0,8.0,26.0,50.0
265,30,150.0,3.0,4.0,0.0,0.0,1,7.0,28.0,50.654545454545456
265,31,155.0,5.0,3.0,0.0,2.0,1,10.0,28.0,52.214285714285715
265,32,160.0,8.0,3.0,0.0,2.0,1,13.0,31.0,52.08474576271186
265,33,165.0,8.0,3.0,0.0,2.0,1,13.0,33.0,51.41269841269841
265,34,170.0,5.0,4.0,0.0,1.0,0,10.0,34.0,51.02985074626866
265,35,175.0,4.0,3.0,0.0,1.0,1,8.0,38.0,50.80281690140845
265,36,180.0,4.0,4.0,0.0,1.0,0,9.0,39.0,51.432432432432435
265,37,185.0,2.0,4.0,0.0,1.0,1,7.0,39.0,52.68421052631579
265,38,190.0,7.0,4.0,0.0,1.0,1,12.0,38.0,55.223684210526315
265,39,195.0,7.0,5.0,0.0,1.0,1,13.0,38.0,57.723684210526315
266,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
266,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
266,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
266,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
266,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
266,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
266,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
266,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
266,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
266,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
266,10,50.0,0.0,0.0,0.0,0.0,1,0.0,16.0,18.1875
266,11,55.0,0.0,0.0,0.0,2.0,1,2.0,17.0,22.058823529411764
266,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.45
266,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.0
266,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.448275862068964
266,15,75.0,1.0,3.0,0.0,0.0,0,4.0,28.0,28.366666666666667
266,16,80.0,1.0,5.0,0.0,0.0,0,6.0,28.0,33.03333333333333
266,17,85.0,1.0,2.0,0.0,0.0,1,3.0,30.0,34.57575757575758
266,18,90.0,1.0,4.0,0.0,0.0,0,5.0,27.0,38.78787878787879
266,19,95.0,2.0,7.0,0.0,0.0,0,9.0,24.0,42.515151515151516
266,20,100.0,2.0,10.0,0.0,0.0,0,12.0,25.0,43.68571428571428
266,21,105.0,2.0,7.0,0.0,0.0,1,9.0,24.0,47.142857142857146
266,22,110.0,2.0,4.0,0.0,0.0,1,6.0,26.0,47.945945945945944
266,23,115.0,2.0,5.0,0.0,0.0,0,7.0,25.0,47.575
266,24,120.0,2.0,8.0,0.0,0.0,0,10.0,27.0,48.45238095238095
266,25,125.0,2.0,4.0,0.0,0.0,1,6.0,31.0,45.5
266,26,130.0,2.0,3.0,0.0,1.0,1,6.0,31.0,46.84
266,27,135.0,2.0,3.0,0.0,1.0,1,6.0,31.0,49.01960784313726
266,28,140.0,2.0,3.0,0.0,1.0,1,6.0,31.0,50.0
266,29,145.0,3.0,3.0,0.0,1.0,1,7.0,30.0,52.84905660377358
266,30,150.0,2.0,4.0,0.0,0.0,0,6.0,32.0,53.763636363636365
266,31,155.0,2.0,6.0,0.0,1.0,0,9.0,31.0,55.55357142857143
266,32,160.0,4.0,4.0,0.0,1.0,1,9.0,32.0,55.389830508474574
266,33,165.0,5.0,3.0,0.0,1.0,1,9.0,32.0,54.46031746031746
266,34,170.0,2.0,4.0,0.0,1.0,0,7.0,34.0,53.83582089552239
266,35,175.0,4.0,3.0,0.0,1.0,1,8.0,37.0,53.394366197183096
266,36,180.0,2.0,4.0,0.0,1.0,0,7.0,36.0,53.78378378378378
266,37,185.0,2.0,4.0,0.0,1.0,1,7.0,36.0,54.776315789473685
266,38,190.0,4.0,4.0,0.0,1.0,1,9.0,36.0,57.171052631578945
266,39,195.0,4.0,5.0,0.0,1.0,1,10.0,34.0,59.43421052631579
267,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
267,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
267,2,10.0,0.0,0.0,0.0,0.0,1,0.0,1.0,9.0
267,3,15.0,0.0,0.0,0.0,0.0,1,0.0,1.0,14.0
267,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
267,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
267,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
267,7,35.0,0.0,0.0,0.0,0.0,0,0.0,10.0,9.9
267,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
267,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
267,10,50.0,0.0,0.0,0.0,0.0,0,0.0,16.0,18.1875
267,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
267,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.45
267,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.0
267,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.448275862068964
267,15,75.0,1.0,0.0,0.0,0.0,1,1.0,28.0,28.366666666666667
267,16,80.0,1.0,4.0,0.0,0.0,0,5.0,27.0,32.96666666666667
267,17,85.0,1.0,5.0,0.0,0.0,0,6.0,28.0,34.21212121212121
267,18,90.0,1.0,4.0,0.0,0.0,1,5.0,26.0,38.18181818181818
267,19,95.0,3.0,5.0,0.0,1.0,1,9.0,24.0,41.81818181818182
267,20,100.0,2.0,4.0,0.0,0.0,0,6.0,26.0,43.08571428571429
267,21,105.0,2.0,5.0,0.0,1.0,1,8.0,24.0,46.6
267,22,110.0,2.0,7.0,0.0,0.0,0,9.0,25.0,47.2972972972973
267,23,115.0,2.0,5.0,0.0,1.0,1,8.0,26.0,46.975
267,24,120.0,2.0,3.0,0.0,1.0,1,6.0,28.0,47.95238095238095
267,25,125.0,2.0,4.0,0.0,0.0,0,6.0,31.0,45.104166666666664
267,26,130.0,2.0,3.0,0.0,1.0,1,6.0,30.0,46.44
267,27,135.0,2.0,4.0,0.0,0.0,0,6.0,31.0,48.6078431372549
267,28,140.0,2.0,3.0,0.0,0.0,1,5.0,32.0,49.679245283018865
267,29,145.0,3.0,3.0,0.0,0.0,1,6.0,30.0,52.56603773584906
267,30,150.0,5.0,3.0,0.0,0.0,1,8.0,30.0,53.36363636363637
267,31,155.0,7.0,3.0,0.0,2.0,1,12.0,30.0,55.05357142857143
267,32,160.0,9.0,3.0,0.0,2.0,1,14.0,31.0,54.83050847457627
267,33,165.0,6.0,3.0,0.0,1.0,0,10.0,33.0,53.96825396825397
267,34,170.0,3.0,4.0,0.0,1.0,0,8.0,34.0,53.38805970149254
267,35,175.0,4.0,3.0,0.0,1.0,1,8.0,36.0,52.929577464788736
267,36,180.0,2.0,4.0,0.0,1.0,0,7.0,37.0,53.33783783783784
267,37,185.0,3.0,4.0,0.0,1.0,1,8.0,38.0,54.44736842105263
267,38,190.0,6.0,4.0,0.0,1.0,1,11.0,39.0,57.01315789473684
267,39,195.0,6.0,5.0,0.0,1.0,1,12.0,36.0,59.421052631578945
268,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
268,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
268,2,10.0,0.0,0.0,0.0,0.0,1,0.0,1.0,9.0
268,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
268,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
268,5,25.0,0.0,0.0,0.0,0.0,1,0.0,3.0,9.25
268,6,30.0,0.0,0.0,0.0,0.0,0,0.0,6.0,10.166666666666666
268,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
268,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
268,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
268,10,50.0,0.0,0.0,0.0,0.0,0,0.0,16.0,18.1875
268,11,55.0,0.0,0.0,0.0,0.0,1,0.0,17.0,22.058823529411764
268,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.55
268,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.08
268,14,70.0,0.0,0.0,0.0,0.0,1,0.0,28.0,24.517241379310345
268,15,75.0,1.0,1.0,0.0,0.0,0,2.0,28.0,28.433333333333334
268,16,80.0,1.0,3.0,0.0,0.0,0,4.0,27.0,33.03333333333333
268,17,85.0,1.0,4.0,0.0,0.0,0,5.0,28.0,34.39393939393939
268,18,90.0,1.0,4.0,0.0,0.0,1,5.0,26.0,38.42424242424242
268,19,95.0,3.0,4.0,0.0,1.0,1,8.0,24.0,42.06060606060606
268,20,100.0,2.0,4.0,0.0,0.0,0,6.0,23.0,43.08571428571429
268,21,105.0,2.0,7.0,0.0,0.0,0,9.0,22.0,46.25714285714286
268,22,110.0,2.0,5.0,0.0,0.0,1,7.0,24.0,46.83783783783784
268,23,115.0,2.0,5.0,0.0,0.0,0,7.0,25.0,46.425
268,24,120.0,2.0,7.0,0.0,0.0,0,9.0,27.0,47.30952380952381
268,25,125.0,2.0,4.0,0.0,0.0,1,6.0,30.0,44.4375
268,26,130.0,2.0,5.0,0.0,0.0,0,7.0,29.0,45.7
268,27,135.0,2.0,3.0,0.0,0.0,1,5.0,30.0,47.745098039215684
268,28,140.0,2.0,5.0,0.0,0.0,0,7.0,30.0,48.679245283018865
268,29,145.0,2.0,7.0,0.0,0.0,0,9.0,29.0,51.43396226415094
268,30,150.0,3.0,5.0,0.0,0.0,1,8.0,31.0,52.30909090909091
268,31,155.0,5.0,3.0,0.0,2.0,1,10.0,30.0,54.035714285714285
268,32,160.0,8.0,3.0,0.0,2.0,1,13.0,32.0,53.932203389830505
268,33,165.0,8.0,3.0,0.0,2.0,1,13.0,32.0,53.111111111111114
268,34,170.0,9.0,3.0,0.0,2.0,1,14.0,35.0,52.656716417910445
268,35,175.0,9.0,3.0,0.0,2.0,1,14.0,39.0,52.40845070422535
268,36,180.0,9.0,3.0,0.0,2.0,1,14.0,40.0,53.04054054054054
268,37,185.0,6.0,4.0,0.0,1.0,0,11.0,40.0,54.31578947368421
268,38,190.0,4.0,5.0,1.0,1.0,0,11.0,39.0,56.9078947368421
268,39,195.0,3.0,8.0,3.0,1.0,0,15.0,38.0,59.4078947368421
269,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
269,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
269,2,10.0,0.0,0.0,0.0,0.0,1,0.0,1.0,9.0
269,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
269,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
269,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
269,6,30.0,0.0,0.0,0.0,0.0,0,0.0,6.0,10.166666666666666
269,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
269,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
269,9,45.0,0.0,0.0,0.0,0.0,1,0.0,14.0,15.285714285714286
269,10,50.0,0.0,0.0,0.0,1.0,1,1.0,16.0,18.1875
269,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
269,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.55
269,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.08
269,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.517241379310345
269,15,75.0,1.0,3.0,0.0,0.0,0,4.0,29.0,28.533333333333335
269,16,80.0,1.0,5.0,0.0,0.0,0,6.0,29.0,33.36666666666667
269,17,85.0,1.0,6.0,0.0,0.0,0,7.0,29.0,34.78787878787879
269,18,90.0,1.0,9.0,0.0,0.0,0,10.0,26.0,38.84848484848485
269,19,95.0,2.0,12.0,0.0,0.0,0,14.0,24.0,42.484848484848484
269,20,100.0,3.0,8.0,0.0,0.0,1,11.0,25.0,43.65714285714286
269,21,105.0,2.0,8.0,0.0,0.0,0,10.0,24.0,47.114285714285714
269,22,110.0,2.0,5.0,0.0,0.0,1,7.0,26.0,47.91891891891892
269,23,115.0,2.0,6.0,0.0,0.0,0,8.0,27.0,47.675
269,24,120.0,2.0,9.0,0.0,0.0,0,11.0,29.0,48.785714285714285
269,25,125.0,2.0,11.0,0.0,0.0,0,13.0,33.0,46.0
269,26,130.0,2.0,6.0,0.0,0.0,1,8.0,33.0,47.56
269,27,135.0,2.0,4.0,0.0,0.0,1,6.0,33.0,49.90196078431372
269,28,140.0,2.0,3.0,0.0,0.0,1,5.0,33.0,51.0377358490566
269,29,145.0,3.0,3.0,0.0,0.0,1,6.0,32.0,54.075471698113205
269,30,150.0,5.0,3.0,0.0,0.0,1,8.0,34.0,55.127272727272725
269,31,155.0,3.0,5.0,0.0,1.0,0,9.0,34.0,57.142857142857146
269,32,160.0,2.0,7.0,0.0,1.0,0,10.0,35.0,57.152542372881356
269,33,165.0,4.0,5.0,0.0,1.0,1,10.0,35.0,56.36507936507937
269,34,170.0,6.0,3.0,0.0,1.0,1,10.0,37.0,55.83582089552239
269,35,175.0,6.0,3.0,0.0,1.0,1,10.0,39.0,55.436619718309856
269,36,180.0,6.0,3.0,0.0,1.0,1,10.0,40.0,55.932432432432435
269,37,185.0,7.0,3.0,0.0,1.0,1,11.0,39.0,57.0921052631579
269,38,190.0,8.0,4.0,0.0,1.0,1,13.0,38.0,59.63157894736842
269,39,195.0,8.0,5.0,0.0,1.0,1,14.0,37.0,62.0921052631579
270,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
270,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
270,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
270,3,15.0,0.0,0.0,0.0,0.0,1,0.0,1.0,14.0
270,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
270,5,25.0,0.0,0.0,0.0,0.0,1,0.0,3.0,9.25
270,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
270,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
270,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
270,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
270,10,50.0,0.0,0.0,0.0,0.0,1,0.0,16.0,18.1875
270,11,55.0,0.0,0.0,0.0,2.0,1,2.0,17.0,22.058823529411764
270,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.45
270,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.0
270,14,70.0,0.0,0.0,0.0,0.0,1,0.0,28.0,24.448275862068964
